P (MPa)		T (K)		r (km)		rho (kg m-3)	VP (km s-1)	VS (km s-1)	QS/gamma	KS (GPa)	GS (GPa)	k for 0.01 mol/kg MgSO4 (S m-1) 
8.66430e+01	2.69026e+02	1.49712e+03	1.14214e+03	1.68693e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.09722e+00
8.75036e+01	2.69037e+02	1.49657e+03	1.14244e+03	1.68855e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.10028e+00
8.83643e+01	2.69048e+02	1.49603e+03	1.14274e+03	1.69016e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.10334e+00
8.92249e+01	2.69059e+02	1.49548e+03	1.14304e+03	1.69177e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.10639e+00
9.00856e+01	2.69071e+02	1.49493e+03	1.14334e+03	1.69338e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.10943e+00
9.09462e+01	2.69082e+02	1.49438e+03	1.14364e+03	1.69498e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.11246e+00
9.18069e+01	2.69093e+02	1.49383e+03	1.14394e+03	1.69659e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.11549e+00
9.26675e+01	2.69105e+02	1.49329e+03	1.14424e+03	1.69819e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.11851e+00
9.35282e+01	2.69116e+02	1.49274e+03	1.14454e+03	1.69979e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.12153e+00
9.43888e+01	2.69127e+02	1.49220e+03	1.14484e+03	1.70139e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.12453e+00
9.52494e+01	2.69139e+02	1.49165e+03	1.14513e+03	1.70298e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.12753e+00
9.61101e+01	2.69150e+02	1.49110e+03	1.14543e+03	1.70458e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.13053e+00
9.69707e+01	2.69162e+02	1.49056e+03	1.14572e+03	1.70617e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.13351e+00
9.78314e+01	2.69174e+02	1.49001e+03	1.14602e+03	1.70776e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.13649e+00
9.86920e+01	2.69185e+02	1.48947e+03	1.14631e+03	1.70935e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.13946e+00
9.95527e+01	2.69197e+02	1.48893e+03	1.14661e+03	1.71094e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.14243e+00
1.00413e+02	2.69209e+02	1.48838e+03	1.14690e+03	1.71252e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.14539e+00
1.01274e+02	2.69221e+02	1.48784e+03	1.14719e+03	1.71410e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.14834e+00
1.02135e+02	2.69233e+02	1.48729e+03	1.14749e+03	1.71568e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.15128e+00
1.02995e+02	2.69245e+02	1.48675e+03	1.14778e+03	1.71726e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.15422e+00
1.03856e+02	2.69257e+02	1.48621e+03	1.14807e+03	1.71884e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.15715e+00
